benign,3301,0.347167525,0,0,-4.90677107,True,False,0,27,0,0,0,0,0,0,1,3301,1146,2.880453752,False,149
benign,35346,0.2167430544,498,7902,-4.547357163,False,True,0,8,10,168,0,28,0,0,0.374554405,13239,7661,1.728103381,False,89
benign,0,0,0,0,-3.759970398,True,False,0,32,0,0,0,0,2,0,0,0,0,0,False,117
benign,17216,0.2686454461,1564,3549,-4.502556265,True,False,0,7,9,51,0,1,0,0,0.7946677509,13681,4625,2.958054054,False,83
benign,6535,0.272379495,0,4553,-3.859665484,True,False,0,81,2,29,0,2,0,0,0.9031369549,5902,1780,3.315730337,False,207
benign,259306,0.2926195306,320,4061,-4.235833934,True,False,0,0,9,129,0,1,0,0,0.007361958458,1909,75878,0.02515880756,False,106
benign,170,0.1705882353,0,0,-4.43282262,True,False,0,8,0,0,0,2,0,0,0,0,29,0,False,131
benign,2936,0.2714577657,610,7424,-4.692319882,True,False,0,19,4,69,0,4,0,0,0.663147139,1947,797,2.442910916,False,96
benign,33,0.1212121212,0,3757,-4.416559213,True,False,0,6,0,0,0,1,0,0,0,0,4,0,False,129
benign,49862,0.2402029602,1177,7954,-5.090918251,True,False,0,8,24,994,1,38,0,0,0.4160482933,20745,11977,1.7320698,False,172
benign,0,0,0,0,-4.070711399,True,False,0,1,0,0,0,0,0,0,0,0,0,0,False,125
benign,0,0,32,6176,-4.264907863,True,False,0,2,0,0,0,0,0,0,0,0,0,0,False,108
benign,211,0.2085308057,928,3819,-4.660265347,True,False,0,16,0,0,0,1,0,0,0,0,44,0,False,108
benign,282399,0.008718161183,1198,9027,-3.981694281,True,False,0,61,12,76,0,11,0,0,0.9842563182,277953,2462,112.897238,False,202
benign,8292,0.3074047274,1887,5782,-4.490596538,True,False,0,10,1,9,0,4,0,0,0.08707187651,722,2549,0.2832483327,False,92
benign,149,0.1677852349,299,6272,-4.444235778,True,False,0,0,0,0,0,1,0,0,0,0,25,0,False,87
benign,46671,0.2470056352,1406,8090,-4.472535294,True,False,0,6,2,62,0,1,0,0,0.3960917915,18486,11528,1.603573907,False,117
benign,281,0.2633451957,0,0,-4.934507742,True,False,0,31,0,0,1,0,0,0,0.5053380783,142,74,1.918918919,False,93
benign,335,0.1582089552,0,0,-4.282974222,True,False,0,0,0,0,0,0,0,0,0.9552238806,320,53,6.037735849,False,137
benign,3301,0.347167525,0,0,-4.974999768,True,False,0,41,0,0,0,0,0,0,1,3301,1146,2.880453752,False,155
benign,249150,0.2263255067,348,9148,-4.939168064,True,False,0,28,77,190,0,1,0,0,0.9606903472,239356,56389,4.244728582,False,86
benign,37,0.1081081081,164,3853,-3.989120027,True,False,0,0,0,0,0,1,0,0,0,0,4,0,False,96
benign,103344,0.268985137,104,5374,-4.608755282,True,False,0,5,9,302,11,18,0,0,0.8110485369,83817,27798,3.015216922,False,171
benign,49866,0.2594954478,1594,10092,-4.507083086,True,False,0,12,19,74,0,17,0,0,0.6891068062,34363,12940,2.655564142,False,105
benign,58212,0.2338693053,498,7902,-4.567382431,False,True,0,8,30,276,0,53,0,0,0.4112725898,23941,13614,1.758557367,False,109
benign,26889,0.2698501246,255,3031,-4.435077945,True,False,0,20,11,24,0,1,0,0,0.4625683365,12438,7256,1.714167585,False,87
benign,1050,0.3542857143,1939,8286,-4.026114675,True,False,0,69,0,0,0,0,0,0,1,1050,372,2.822580645,False,210
benign,11956,0.03830712613,0,6614,-4.639209167,True,False,0,15,0,3,0,2,0,0,0,0,458,0,False,104
benign,10319,0.2664017831,1564,3549,-4.38687179,True,False,0,6,4,53,0,1,0,0,0.8484349259,8755,2749,3.184794471,False,108
benign,0,0,717,9510,-4.315332458,True,False,0,12,0,0,0,0,0,0,0,0,0,0,False,93
benign,23519,0.3258216761,162,4219,-4.527791889,True,False,0,8,0,2,0,0,0,0,0.9960032314,23425,7663,3.056896777,False,106
benign,201,0.2139303483,928,3819,-4.935675789,True,False,0,15,0,0,0,1,0,0,0,0,43,0,False,98
benign,107964,0.250722463,372,8392,-4.591145553,False,True,0,5,50,94,0,25,0,0,0.7444981661,80379,27069,2.969411504,False,107
benign,29580,0.2516903313,731,6938,-4.080755237,True,False,0,0,56,324,0,7,0,0,0.6316091954,18683,7445,2.509469443,False,123
benign,3301,0.347167525,0,0,-4.880500178,True,False,0,22,0,0,0,0,0,0,1,3301,1146,2.880453752,False,147
benign,42480,0.2424435028,372,8392,-4.599403509,False,True,0,11,27,57,0,11,0,1,0.6974576271,29628,10299,2.876784154,False,134
benign,28613,0.2733722434,0,0,-3.609739795,True,False,0,29,6,140,0,1,0,0,0.784887988,22458,7822,2.871132703,False,223
benign,0,0,0,0,-4.211626231,True,False,0,19,0,0,0,0,0,0,0,0,0,0,False,85
benign,1728,0.2702546296,0,0,-4.257706082,True,False,0,6,3,21,0,4,0,0,0.3784722222,654,467,1.400428266,False,92
benign,21322,0.2518525467,0,0,-4.156258267,True,False,0,1,1,30,0,0,0,0,0.9364975143,19968,5370,3.718435754,False,96
benign,0,0,0,0,-3.982298834,True,False,0,0,0,0,0,0,0,0,0,0,0,0,False,103
benign,0,0,0,0,-4.023001891,True,False,0,19,0,0,0,0,0,0,0,0,0,0,False,83
benign,0,0,0,0,-4.656482009,True,False,0,10,0,0,0,0,0,0,0,0,0,0,False,98
benign,149,0.1677852349,145,585,-4.665698453,True,False,0,14,0,0,0,1,0,0,0,0,25,0,False,93
benign,187,0.2032085561,928,3819,-4.945614524,True,False,0,13,0,0,0,1,0,0,0,0,38,0,False,84
benign,170,0.1705882353,0,0,-4.557952473,True,False,0,8,0,0,0,2,0,0,0,0,29,0,False,128
benign,29566,0.2510315903,259,6353,-4.50667083,True,False,0,7,5,286,0,17,0,0,0.6617060137,19564,7422,2.635947184,False,120
benign,71128,0.2519964009,0,0,-4.490068772,True,False,0,9,12,510,0,82,0,0,0.8509728939,60528,17924,3.376924794,False,123
benign,1050,0.3542857143,1939,8286,-4.273961926,True,False,0,45,0,0,0,0,0,0,1,1050,372,2.822580645,False,122
benign,41486,0.2753458998,0,0,-4.555807995,True,False,0,19,21,122,0,17,0,0,0.8792122644,36475,11423,3.193119146,False,126
benign,37462,0.2475308312,259,6353,-4.685567828,True,False,0,8,8,310,0,18,0,0,0.5212215045,19526,9273,2.105683166,False,91
benign,0,0,79,1381,-4.505038111,True,False,0,3,0,0,8,1,0,0,0,0,0,0,False,108
benign,12025,0.2645322245,1564,3549,-4.421483301,True,False,0,7,3,51,0,1,0,0,0.7863617464,9456,3181,2.97265011,False,83
benign,4268,0.2256326148,2623,10890,-4.669360783,True,False,0,4,2,96,0,10,0,0,0.4011246485,1712,963,1.777777778,False,91
benign,30919,0.2391409813,300,4447,-4.33672309,True,False,0,6,10,265,0,17,0,0,0.6189074679,19136,7394,2.58804436,False,92
benign,53142,0.2611117384,247,7788,-4.775308583,True,False,0,50,1,6,0,1,0,0,0.9250686839,49160,13876,3.542807726,False,205
benign,20535,0.1938641344,352,377,-4.076026649,True,False,0,3,215,164,0,27,0,0,0.1138056976,2337,3981,0.5870384326,False,84
benign,37,0.1081081081,150,6789,-4.646438625,True,False,0,5,0,0,0,1,0,0,0,0,4,0,False,90
benign,12641,0.2396171189,264,5944,-4.543808279,True,False,0,8,7,83,1,8,0,0,0.6372913535,8056,3029,2.659623638,False,104
benign,8645,0.2367842684,0,0,-4.387921953,True,False,0,0,0,50,0,13,0,0,0.3057258531,2643,2047,1.291157792,False,86
benign,35644,0.2475311413,0,0,-4.27135973,True,False,0,17,45,292,0,55,0,0,0.7089832791,25271,8823,2.86421852,False,94
benign,23484,0.2372253449,0,7758,-4.181555051,True,False,0,0,54,323,0,64,0,0,0.4024867995,9452,5571,1.696643332,False,87
benign,169,0.1715976331,0,0,-4.424086279,True,False,0,8,0,0,0,2,0,0,0,0,29,0,False,104
benign,43404,0.2356695235,225,8175,-4.519584251,True,False,0,9,6,213,0,17,0,0,0.2548843425,11063,10229,1.081532897,False,121
benign,4248,0.3086158192,0,0,-4.38205291,True,False,0,21,6,14,0,1,0,0,0,0,1311,0,False,87
benign,23493,0.3260971353,191,4921,-4.4852124,True,False,0,7,0,2,0,0,0,0,0.9968926914,23420,7661,3.057042162,False,84
benign,3301,0.347167525,0,0,-4.96841228,True,False,0,27,0,0,0,0,0,0,1,3301,1146,2.880453752,False,151
benign,53142,0.2611117384,247,7788,-4.307449521,True,False,0,107,1,6,0,1,0,0,0.9250686839,49160,13876,3.542807726,False,316
benign,241458,0.2715793223,344,5864,-4.446371082,True,False,0,0,19,150,0,26,0,0,0.8721433955,210586,65575,3.211376287,False,86
benign,3301,0.347167525,0,0,-5.043565932,True,False,0,33,0,0,0,0,0,0,1,3301,1146,2.880453752,False,149
benign,0,0,85,3567,-4.486090819,True,False,0,2,0,0,0,1,0,0,0,0,0,0,False,118
benign,281,0.2633451957,0,0,-4.525518626,True,False,0,12,0,0,0,0,0,0,0.5053380783,142,74,1.918918919,False,85
benign,26889,0.2698501246,255,3031,-4.450537462,True,False,0,22,11,24,0,1,0,0,0.4625683365,12438,7256,1.714167585,False,87
benign,53142,0.2611117384,247,7788,-4.464923139,True,False,0,86,1,6,0,1,0,0,0.9250686839,49160,13876,3.542807726,False,272
benign,0,0,0,0,-4.109508106,True,False,0,22,0,0,0,0,0,0,0,0,0,0,False,83
benign,546188,0.03380337906,0,0,-4.31647482,True,False,0,9,148,156,0,180,0,0,0.9662680249,527764,18463,28.58495369,False,86
benign,52566,0.2356656394,1177,7954,-4.782173021,True,False,0,6,27,1094,1,38,0,0,0.3916980558,20590,12388,1.662092347,False,152
benign,18779,0.2861707226,0,0,-4.418352011,True,False,0,7,3,120,0,1,0,0,0.8937110602,16783,5374,3.122999628,False,90
benign,1759,0.3285957931,91,273,-4.431062575,True,False,0,13,0,1,0,0,0,0,0.9027856737,1588,578,2.747404844,False,88
benign,20481,0.2460329085,0,0,-4.298118389,True,False,0,0,9,371,0,4,0,0,0.5575899614,11420,5039,2.266322683,False,115
benign,65298,0.0398327667,344,8420,-4.62088021,False,True,0,6,0,0,0,2,0,0,0.04024625563,2628,2601,1.010380623,False,87
benign,32003,0.1512670687,0,0,-3.804053605,True,False,0,28,4,39,0,0,0,0,0.02481017405,794,4841,0.1640156992,False,85
benign,0,0,0,0,-4.186362364,True,False,0,23,0,0,0,0,0,0,0,0,0,0,False,84
benign,670981,0.03215590307,0,0,-4.222372058,True,False,0,8,62,75,0,52,0,0,0.978087308,656278,21576,30.41703745,False,97
benign,32486,0.289940282,191,4921,-4.384032177,True,False,0,8,5,330,0,3,0,0,0.7362864003,23919,9419,2.539441554,False,102
benign,0,0,0,0,-4.527448639,True,False,0,0,0,0,0,0,0,0,0,0,0,0,False,89
benign,365805,0.2227306898,0,0,-4.443249568,True,False,0,10,24,407,0,50,0,0,0.1651180274,60401,81476,0.7413348716,False,127
benign,12641,0.2395380112,264,5944,-4.557780405,True,False,0,8,7,83,1,8,0,0,0.6372913535,8056,3028,2.660501982,False,116
benign,170,0.1705882353,0,0,-4.512676006,True,False,0,8,0,0,0,2,0,0,0,0,29,0,False,124
benign,26889,0.2698501246,255,3031,-4.45921433,True,False,0,18,11,24,0,1,0,0,0.4625683365,12438,7256,1.714167585,False,87
benign,0,0,0,0,-4.853638798,True,False,0,4,0,0,1,0,0,0,0,0,0,0,False,139
benign,190,0.2210526316,928,3819,-4.954939296,True,False,0,23,0,0,0,1,0,0,0,0,42,0,False,93
benign,37,0.1081081081,164,3853,-4.237775386,True,False,0,2,0,0,0,1,0,0,0,0,4,0,False,94
benign,0,0,0,0,-5.02557084,True,False,0,5,0,0,4,0,0,0,0,0,0,0,False,199
benign,133948,0.2211828471,348,9148,-4.825932742,True,False,0,32,23,83,0,1,0,0,0.9715113328,130132,29627,4.392344821,False,94
benign,32993,0.2874852241,0,0,-4.538604136,True,False,0,18,43,201,0,57,0,0,0.418785803,13817,9485,1.456721139,False,88
benign,211019,0.2946085424,387,5820,-4.486220359,True,False,0,10,2,7,0,1,0,0,0.9816604192,207149,62168,3.33208403,False,128
benign,267717,0.2252826679,348,9148,-4.935093216,True,False,0,36,77,202,0,1,0,0,0.9666737637,258795,60312,4.290937127,False,140
benign,8317,0.2558614885,356,3295,-4.454908799,True,False,0,20,32,355,0,30,0,0,0.487194902,4052,2128,1.904135338,False,84
benign,33788,0.2465668285,0,0,-4.100106645,True,False,0,16,45,275,0,55,0,0,0.7257606251,24522,8331,2.94346417,False,87
benign,239683,0.2644659822,0,0,-4.572464635,True,False,0,14,27,272,0,65,0,0,0.346887347,83143,63388,1.311652048,False,103
benign,27102,0.2535606228,731,6938,-4.270771527,True,False,0,2,54,319,0,7,0,0,0.6416500627,17390,6872,2.530558789,False,128
benign,859,0.282887078,69,5409,-4.475653393,True,False,0,6,0,0,0,1,0,0,0,0,243,0,False,96
benign,23200,0.2295258621,0,0,-4.575852802,True,False,0,5,8,85,0,24,0,0,0.8613362069,19983,5325,3.752676056,False,86
benign,41215,0.2757491205,0,0,-4.527204958,True,False,0,15,24,122,0,18,0,0,0.874730074,36052,11365,3.172195337,False,143
benign,58883,0.2378105735,0,0,-5.007748821,True,False,0,10,46,262,0,124,0,0,0.7273406586,42828,14003,3.058487467,False,84
benign,37,0.1081081081,1986,9485,-4.514776141,True,False,0,8,0,0,0,1,0,0,0,0,4,0,False,95
benign,53142,0.2611117384,247,7788,-4.467128764,True,False,0,76,1,6,0,1,0,0,0.9250686839,49160,13876,3.542807726,False,280
benign,0,0,32,6176,-4.163535085,True,False,0,1,0,0,0,0,0,0,0,0,0,0,False,108
benign,26889,0.2698501246,255,3031,-4.450537462,True,False,0,20,11,24,0,1,0,0,0.4625683365,12438,7256,1.714167585,False,87
benign,16679,0.2510342347,1322,7078,-4.470605868,True,False,0,27,26,155,0,39,0,0,0.7425505126,12385,4187,2.95796513,False,115
benign,71,0.1971830986,304,2982,-3.83161952,True,False,0,44,0,0,0,1,0,0,0,0,14,0,False,148
benign,3301,0.347167525,0,0,-4.974883793,True,False,0,32,0,0,0,0,0,0,1,3301,1146,2.880453752,False,140
benign,0,0,32,6176,-4.182968253,True,False,0,0,0,0,0,0,0,0,0,0,0,0,False,98
benign,140045,0.2127887465,453,7581,-4.264823065,True,False,0,7,7,43,0,1,0,0,0.1809775429,25345,29800,0.8505033557,False,93
benign,16083,0.2965242803,2739,5311,-4.520650495,True,False,0,6,24,121,0,2,0,0,0.7253000062,11665,4769,2.446005452,False,102
benign,151920,0.2234794629,0,0,-4.514591605,True,False,0,2,4,411,0,2,0,0,0.02607293312,3961,33951,0.1166681394,False,102
benign,20792,0.2532223932,225,8175,-4.314472636,True,False,0,6,1,91,0,19,0,0,0.5197191227,10806,5265,2.052421652,False,107
benign,84764,0.2179816903,348,9148,-4.743482931,True,False,0,30,4,43,0,2,0,0,0.9902906894,83941,18477,4.542999405,False,86
benign,37492,0.2784327323,280,4692,-4.514857936,True,False,0,10,111,458,0,43,0,0,0.6615011202,24801,10439,2.37580228,False,84
benign,13595,0.2492828246,183,6024,-4.634629559,True,False,0,5,65,148,0,3,0,0,0.5369621184,7300,3389,2.154027737,False,87
benign,1050,0.3542857143,1939,8286,-4.101850841,True,False,0,56,0,0,0,0,0,0,1,1050,372,2.822580645,False,156
benign,6817,0.2854628136,0,0,-4.213036374,True,False,0,6,15,119,0,10,0,0,0.4817368344,3284,1946,1.687564234,False,87
benign,28213,0.2432212101,259,6353,-4.604788945,True,False,0,8,5,261,0,17,0,0,0.6917024067,19515,6862,2.843923055,False,134
benign,3301,0.347167525,0,0,-4.997603809,True,False,0,35,0,0,0,0,0,0,1,3301,1146,2.880453752,False,126
benign,92555,0.2621252228,131,8997,-4.508716302,True,False,0,8,24,173,0,28,0,0,0.5104208309,47242,24261,1.947240427,False,87
benign,60991,0.2384778082,498,7902,-4.555518307,True,False,0,8,20,259,0,48,0,0,0.432080143,26353,14545,1.81182537,False,107
benign,10375,0.3163373494,983,5590,-3.765343573,True,False,0,60,3,51,0,2,0,0,0.8589879518,8912,3282,2.715417428,False,187
benign,33111,0.2862190813,162,4219,-4.423650978,True,False,0,8,5,398,0,3,0,0,0.7192171786,23814,9477,2.512820513,False,88
benign,29243,0.2421092227,259,3944,-4.516819805,True,False,0,6,11,294,0,17,0,0,0.6571487194,19217,7080,2.714265537,False,84
benign,0,0,79,1381,-4.532029404,True,False,0,4,0,0,8,1,0,0,0,0,0,0,False,107
benign,51451,0.237760199,1177,7954,-4.568617298,True,False,0,2,27,1047,1,38,0,0,0.4042098307,20797,12233,1.700073571,False,123
benign,0,0,0,0,-4.577762418,True,False,0,8,0,0,2,0,0,0,0,0,0,0,False,145
benign,0,0,0,0,-4.01165512,True,False,0,0,0,0,0,0,0,0,0,0,0,0,False,91
benign,3301,0.347167525,0,0,-4.929555639,True,False,0,29,0,0,0,0,0,0,1,3301,1146,2.880453752,False,117
benign,301044,0.01440653194,1198,9027,-3.865156143,True,False,0,68,15,90,0,15,0,0,0.9700542113,292029,4337,67.33433249,False,199
benign,128937,0.2426301217,742,9847,-4.33786886,True,False,0,10,0,83,0,0,0,0,0.6097939304,78625,31284,2.513265567,False,92
benign,204037,0.2902757833,387,5820,-4.410808036,True,False,0,13,2,7,0,1,0,0,0.9788420728,199720,59227,3.372110693,False,111
benign,28405,0.2223200141,675,6628,-4.366652686,True,False,0,6,7,158,0,20,0,0,0.869353987,24694,6315,3.91037213,False,92
benign,29213,0.2416389963,300,4447,-4.592689284,True,False,0,6,9,263,0,18,0,0,0.6610070859,19310,7059,2.735514945,False,85
benign,48793,0.2817617281,1153,9438,-4.515791292,True,False,0,6,7,313,0,50,0,0,0.6204783473,30275,13748,2.202138493,False,90
benign,45141,0.2752486653,0,0,-4.620316563,True,False,0,17,25,136,0,18,0,0,0.8484969318,38302,12425,3.082655936,False,125
benign,170,0.1705882353,0,0,-4.537133391,True,False,0,8,0,0,0,2,0,0,0,0,29,0,False,117
benign,20354,0.2590645573,0,0,-3.837960173,True,False,0,1,8,30,0,0,0,0,0.9284170188,18897,5273,3.583728428,False,102
benign,0,0,79,1381,-4.517071104,True,False,0,5,0,0,8,1,0,0,0,0,0,0,False,107
benign,12857,0.2625806953,49,8350,-4.468022865,True,False,0,4,48,254,0,10,0,0,0.5541728241,7125,3376,2.110485782,False,92
benign,15975,0.2264788732,0,0,-4.223036425,True,False,0,0,2,170,0,9,0,0,0.6126447574,9787,3618,2.705085683,False,96
benign,0,0,0,0,-4.498668506,True,False,0,7,0,0,0,0,0,0,0,0,0,0,False,83
benign,0,0,79,1381,-4.573686584,True,False,0,5,0,0,8,1,0,0,0,0,0,0,False,107
benign,49,0.2448979592,0,0,-4.085043068,True,False,0,28,0,0,0,1,0,0,0,0,12,0,False,96
benign,149,0.1677852349,0,0,-5.010261202,True,False,0,21,0,0,0,1,0,0,0,0,25,0,False,108
benign,89597,0.2320613413,367,9129,-4.630366046,True,False,0,10,0,20,0,1,0,0,0.2025291025,18146,20792,0.8727395152,False,104
benign,91857,0.2940440032,0,4263,-4.230815873,True,False,0,0,36,81,0,32,0,0,0.9631165834,88469,27010,3.275416512,False,113
benign,28001,0.289346809,0,0,-4.536205482,True,False,0,19,40,204,0,57,0,0,0.4866969037,13628,8102,1.682053814,False,84
benign,3765,0.2486055777,0,3757,-4.184176144,True,False,0,1,0,22,2,5,0,0,0.7976095618,3003,936,3.208333333,False,99
benign,8981,0.1957465761,0,0,-3.913115747,True,False,0,51,4,39,0,0,2,0,0.08840886316,794,1758,0.4516496018,False,163
benign,79064,0.2965066275,0,0,-4.247353845,True,False,0,0,81,231,0,4,0,0,0.8332616614,65881,23443,2.810263192,False,107
benign,22789,0.2300671377,0,0,-4.438897156,True,False,0,4,4,79,0,19,0,0,0.8768704199,19983,5243,3.811367538,False,84
benign,34769,0.2661278725,466,6107,-4.530034499,True,False,0,10,43,199,0,11,0,0,0.559665219,19459,9253,2.102993624,False,108
benign,23510,0.326031476,191,4921,-4.56037048,True,False,0,7,0,2,0,0,0,0,0.9961718418,23420,7665,3.055446836,False,104
benign,49515,0.2340704837,731,6938,-4.157512948,True,False,0,0,56,326,0,7,0,0,0.5792992023,28684,11590,2.474892148,False,115
benign,1050,0.3542857143,1939,8286,-4.096230302,True,False,0,58,0,0,0,0,0,0,1,1050,372,2.822580645,False,174
benign,0,0,0,0,-4.152992246,True,False,0,0,0,0,0,0,0,0,0,0,0,0,False,84
benign,149,0.1677852349,0,0,-4.346354937,True,False,0,5,0,0,0,1,0,0,0,0,25,0,False,92
benign,4581,0.2123990395,0,0,-4.56753591,True,False,0,6,0,1,0,5,0,0,0.6275922288,2875,973,2.954779034,False,109
benign,0,0,0,0,-4.33655699,True,False,0,1,0,0,0,0,0,0,0,0,0,0,False,123
benign,37,0.1081081081,150,6789,-4.71067003,True,False,0,5,0,0,0,1,0,0,0,0,4,0,False,84
benign,17778,0.252559343,1594,10092,-4.399875397,True,False,0,6,10,43,0,1,0,0,0.7440656992,13228,4490,2.94610245,False,113
benign,12641,0.2400126572,264,5944,-4.596587148,True,False,0,8,7,83,1,8,0,0,0.6372913535,8056,3034,2.655240606,False,96
benign,0,0,188,3829,-3.668344139,True,False,0,35,0,0,0,0,1,0,0,0,0,0,False,123
benign,38773,0.2698269414,1153,9438,-4.36531624,True,False,0,6,8,318,0,53,0,0,0.5437804658,21084,10462,2.015293443,False,92
benign,3119,0.2507213851,0,0,-4.813335019,True,False,0,7,0,26,0,4,0,0,0.7826226355,2441,782,3.121483376,False,85
benign,3051,0.2710586693,330,3687,-5.333474007,True,False,0,5,3,17,0,0,0,0,0.6843657817,2088,827,2.524788392,False,112
benign,3301,0.347167525,0,0,-4.982380718,True,False,0,36,0,0,0,0,0,0,1,3301,1146,2.880453752,False,165
benign,33,0.1212121212,0,3757,-4.361546579,True,False,0,6,0,0,0,1,0,0,0,0,4,0,False,98
benign,149,0.1677852349,0,0,-4.601869471,True,False,0,12,0,0,0,1,0,0,0,0,25,0,False,91
benign,37,0.1081081081,164,3853,-4.129226482,True,False,0,0,0,0,0,1,0,0,0,0,4,0,False,102
benign,71,0.1971830986,304,2982,-3.469026853,True,False,0,132,0,0,0,1,0,0,0,0,14,0,False,387
benign,18978,0.2842238381,2739,5311,-4.582710706,True,False,0,6,31,156,0,2,0,0,0.636579197,12081,5394,2.23971079,False,88
benign,170,0.1705882353,0,0,-4.478429482,True,False,0,8,0,0,0,2,0,0,0,0,29,0,False,108
benign,13935,0.2699677072,1564,3549,-4.273933462,True,False,0,6,4,57,0,1,0,0,0.8233943308,11474,3762,3.049973418,False,97
benign,29745,0.2452176836,0,0,-3.701456613,True,False,0,33,3,272,0,36,0,0,0.5233484619,15567,7294,2.134219907,False,212
benign,170,0.1705882353,0,0,-4.58517431,True,False,0,10,0,0,0,2,0,0,0,0,29,0,False,127
benign,281,0.2633451957,0,0,-5.24837846,True,False,0,51,0,0,8,0,0,0,0.5053380783,142,74,1.918918919,False,241
benign,4553,0.2145837909,0,0,-4.204369437,True,False,0,6,0,1,0,5,0,0,0.6253019987,2847,977,2.914022518,False,88
benign,240378,0.2681693,0,0,-4.59291335,True,False,0,14,27,270,0,65,0,0,0.3808834419,91556,64462,1.42030964,False,98
benign,36190,0.40768168,261,8870,-4.739009914,True,False,0,9,111,309,0,30,0,0,0.5399281569,19540,14754,1.324386607,False,83
benign,2936,0.2714577657,0,0,-4.908640316,True,False,0,19,4,69,0,4,0,0,0.663147139,1947,797,2.442910916,False,91
benign,4589,0.3148834169,269,9228,-4.840994054,True,False,0,28,3,24,5,4,0,0,0.9402920026,4315,1445,2.98615917,False,135
benign,235083,0.2654296568,0,0,-4.615627016,True,False,0,14,27,272,0,65,0,0,0.3553085506,83527,62398,1.338616622,False,111
benign,30201,0.2893612794,0,0,-4.588206829,True,False,0,19,58,225,0,57,0,0,0.4655143869,14059,8739,1.608765305,False,102
benign,149,0.1677852349,0,0,-4.817246168,True,False,0,17,0,0,0,1,0,0,0,0,25,0,False,102
benign,3233,0.3074543767,32,6907,-5.802111923,True,False,0,26,1,3,1,1,0,0,0.8784410764,2840,994,2.857142857,False,189
benign,53142,0.2611117384,247,7788,-4.371653543,True,False,0,101,1,6,0,1,0,0,0.9250686839,49160,13876,3.542807726,False,325
benign,26889,0.2698501246,255,3031,-4.364964549,True,False,0,17,11,24,0,1,0,0,0.4625683365,12438,7256,1.714167585,False,87
benign,0,0,0,0,-4.555463772,True,False,0,10,0,0,1,0,0,0,0,0,0,0,False,85
benign,0,0,32,6176,-4.267727086,True,False,0,0,0,0,0,0,0,0,0,0,0,0,False,102
benign,0,0,191,4921,-4.457643759,True,False,0,7,0,0,0,0,0,0,0,0,0,0,False,93
benign,28405,0.2223200141,675,6628,-4.484215977,True,False,0,7,7,158,0,20,0,0,0.869353987,24694,6315,3.91037213,False,118
benign,24372,0.3019448548,0,0,-4.438206563,True,False,0,19,56,181,0,50,0,0,0.5627359265,13715,7359,1.863704308,False,102
